row_id,theme,sentiment_word,sentiment_anls
8398,人;,黑;,-1;
8399,价格;纸巾;手感;,贵;薄脆;粗糙;,-1;1;-1;
8400,,,
8401,,,
8402,手;,白;,-1;
8403,商品;,温和;,1;
8404,物流;,确实;,1;
8405,读后;,高;,1;
8406,有点;,差;,-1;
8407,质感;速度;,很棒;快;,1;1;
8408,铅芯;,全;,1;
8409,东西;,郁闷;,-1;
8410,,,
8411,价格;,便宜;,1;
8412,口罩;渠道;味道;防伪;标签;审查;,不同;严格;不同;小;不同;真伪;,1;1;1;-1;1;1;
8413,M;,差;,-1;
8414,,,
8415,老公;,不错;,1;
8416,想象;木;,大;根本;,-1;1;
8417,,,
8418,质量;,不错;,1;
8419,,,
8420,U盘;,少;,1;
8421,东西;牌子;,好;好;,1;1;
8422,亚马逊;,快;,1;
8423,玩意;评;网友;,差;容易;坏;,-1;1;-1;
8424,质量;淘宝;,快;好;,1;1;
8425,内容;DVD;字幕;,好;郁闷;郁闷;,1;-1;-1;
8426,,,
8427,味道;,复杂;,-1;
8428,锅底;,严重;,-1;
8429,力度;,大;,-1;
8430,,,
8431,,,
8432,差劲;,根本;,1;
8433,绿色;,麻烦;,-1;
8434,,,
8435,货后;,慎重;,-1;
8436,,,
8437,蚊;,明显;,1;
8438,Ipad;,正好;,1;
8439,品控;,差;,-1;
8440,Viken;灯;,失效;有效;,-1;1;
8441,钙片;,好;,1;
8442,膏体;,厚实;,1;
8443,泡沫;,不错;,1;
8444,人;,胖;,1;
8445,,,
8446,效果;,严格;,1;
8447,,,
8448,,,
8449,除虫;,好;,1;
8450,书;章节;,很细;深;,1;-1;
8451,,,
8452,書名;,高;,1;
8453,,,
8454,面膜;难闻;东西;,好;好;明显;,1;1;1;
8455,效果;,好;,1;
8456,,,
8457,纸质;灰土;美国;,满;粗糙;仔细;,-1;-1;1;
8458,版;局部;纸;印刷;学生;学;中国;消费者;书面;出版商;,郁闷;满;少;精良;差;郁闷;很大;差;低;可悲;,-1;-1;1;1;-1;-1;1;-1;-1;-1;
8459,质量;,不错;,1;
8460,,,
8461,时;,大;,-1;
8462,酒精;,大;,-1;
8463,值;,蛮好;,1;
8464,质地;,差;,-1;
8465,,,
8466,质量;,差;,-1;
8467,,,
8468,化学;,短;,-1;
8469,正品;花露水;,淡;仔细;,-1;1;
8470,狗狗;,好;,1;
8471,太小;,不错;,1;
8472,插电;红灯;,小;不亮;,-1;-1;
8473,,,
8474,,,
8475,面膜;,方便;,1;
8476,,,
8477,响声;,贵;,-1;
8478,,,
8479,远渡重洋;,不错;,1;
8480,质量;,好;,1;
8481,电;电池;,快;不错;,1;1;
8482,,,
8483,尺码;,小;,-1;
8484,,,
8485,洋酒;红牛;,好;好;,1;1;
8486,椅子;,单薄;,-1;
8487,,,
8488,,,
8489,质感;,光亮;,1;
8490,味道;,香;,1;
8491,滋润;,很厚;,1;
8492,质量;,强大;,1;
8493,装备;东西;塑料袋;标签;真假;CP;,好;差;难;简单;确实;深;,1;-1;-1;-1;1;-1;
8494,,,
8495,,,
8496,,,
8497,秒杀;,一般;,0;
8498,,,
8499,,,
8500,功能;,粗糙;,-1;
8501,标明;,少;,1;
8502,产品;,不错;,1;
8503,,,
8504,客服;,干净;,1;
8505,颜色;,不错;,1;
8506,水;异味;,好;好;,1;1;
8507,味道;温润;盒子;粉扑;,甜美;白;漂亮;软软;,1;-1;1;1;
8508,X6;音质;整体;明显改善;人为;人声;刻画;,迅速;很大;均衡;明亮;精致;不错;强劲;,1;1;1;1;1;1;1;
8509,质量;,远;,1;
8510,有点;香味;口感;牛奶;实质;,甜;淡;好;安全;低;,1;-1;1;1;-1;
8511,,,
8512,小朋友;爸爸;产品;,复杂;少;不错;,-1;1;1;
8513,,,
8514,设计;东西;果蔬;,烂;方便;根本;,-1;1;1;
8515,瓶;,长;,1;
8516,牙刷;渠道;亚马逊;,好;普遍;干净;,1;1;1;
8517,外观;太短;,很足;好;,1;1;
8518,设备;,容易;,1;
8519,,,
8520,地方;布太;有点;,清洁;粗糙;老;,1;-1;-1;
8521,,,
8522,,,
8523,感觉;,大;,-1;
8524,,,
8525,数据线;,快;,1;
8526,东西;,便宜;,1;
8527,新款;,清透;,1;
8528,,,
8529,鞋柜;问题;时候;小宝宝;,稳多;空;稳;危险;,1;-1;1;-1;
8530,货物;气味;照片;快递费;,粗糙;很大;郁闷;超贵;,-1;1;-1;1;
8531,外婆;,详情;,1;
8532,美的;网;东西;,普遍;便宜;贵;,1;1;-1;
8533,,,
8534,,,
8535,电池;反应;,完全;精细;,1;1;
8536,,,
8537,雾;,不错;,1;
8538,服装;,耐用;,1;
8539,,,
8540,香皂;橡胶;索尼;音质;漫步者;路线;音箱;发烧级;,长;耐用;小;差;甜美;平衡;便宜;诚意;,1;1;-1;-1;1;1;1;1;
8541,朋友;,确实;,1;
8542,白色;味道;秒杀;,少;清爽;很腻;,1;1;1;
8543,,,
8544,,,
8545,质量;,差;,-1;
8546,刚刚开始;内容;目录;,最好;差;直接;,1;-1;1;
8547,效果;持续性;,明显;差;,1;-1;
8548,,,
8549,,,
8550,,,
8551,被子;,薄;,-1;
8552,名牌;林黛玉;,轻;小;,-1;-1;
8553,挂片;夹子;胶管;,好;好;容易;,1;1;1;
8554,,,
8555,朋友;,不错;,1;
8556,感觉;镜片;,大;小;,-1;-1;
8557,剧情;,无聊;,-1;
8558,设计;柜子;,轻;意外;,-1;1;
8559,,,
8560,买碟;,碎;,-1;
8561,质量;,好;,1;
8562,保险柜;,很棒;,1;
8563,被子;訾;有点;北京;,柔软;太薄;热;冷冷;,1;0;1;-1;
8564,,,
8565,旅行;孩子;水;单口;,极佳;高;暖;合适;,1;1;1;1;
8566,书名;,不通;,1;
8567,书;苦;,简单;微苦;,-1;1;
8568,孩子;量;,大;直接;,-1;1;
8569,东西;,精致;,1;
8570,喷墨;,一般;,0;
8571,,,
8572,,,
8573,时间;,短;,-1;
8574,簸箕;,完全;,1;
8575,东西;,好;,1;
8576,外壳;学学;,旧;简单;,-1;-1;
8577,,,
8578,力度;,不错;,1;
8579,,,
8580,优盘;,特贵;,1;
8581,个人;章节;兴趣;国外同类;,一般;突然;单薄;最好;,0;1;-1;1;
8582,,,
8583,东西;,稳定;,1;
8584,丝棉;,正确;,1;
8585,效果;,好;,1;
8586,滋润;,方便;,1;
8587,,,
8588,正品;地方;墨水;,好;突然;突然;,1;1;1;
8589,滑轮;,坏;,-1;
8590,书本;内容;,快;一般;,1;0;
8591,习惯;面泥;,完洁;清理;,1;1;
8592,价格;,完全;,1;
8593,,,
8594,密封;咖啡;,不错;好;,1;1;
8595,瓶;,明显;,1;
8596,木板;,黏;,1;
8597,价格;,不美;,-1;
8598,孩子;理想;猪八戒;老公;,根本;完全;累;大;,1;1;1;-1;
8599,手;香味;,不错;久;,1;0;
8600,饮者;,热;,1;
8601,彩盒;,快;,1;
8602,,,
8603,亚马逊;,很差;,-1;
8604,阻尼;纸;块钱;,严重;真伪;好;,-1;1;1;
8605,器;杂质;,纯;好;,1;1;
8606,牙刷;毛细;,不错;舒服;,1;1;
8607,,,
8608,客服;,好;,1;
8609,头盔;卡带;,轻;方便;,-1;1;
8610,木柄;,粗糙;,-1;
8611,剃须;,清爽;,1;
8612,,,
8613,,,
8614,书;三本;问题;客服;,小;大;明显;好;,-1;-1;1;1;
8615,,,
8616,质感;,差;,-1;
8617,头发;,清理;,1;
8618,功能;,好;,1;
8619,枕套;感觉;,不软;一般;,1;0;
8620,,,
8621,,,
8622,罗罗;情节;,差;拖沓;,-1;-1;
8623,给我发;状物;,固;根本;,1;1;
8624,朋友;,合适;,1;
8625,,,
8626,N;,完全;,1;
8627,,,
8628,味道;,持久;,1;
8629,,,
8630,,,
8631,调音器;,准;,1;
8632,,,
8633,广告;味道;,确实;很大;,1;1;
8634,手感;扣件;,完全;高;,1;1;
8635,,,
8636,,,
8637,,,
8638,效果;,不错;,1;
8639,,,
8640,,,
8641,专业;声音;外形;,好;好;方便;,1;1;1;
8642,商品;狗;,完全;单单;,1;1;
8643,感觉;有点;,浓;长;,1;1;
8644,平拖重;,轻;,-1;
8645,,,
8646,烟渍;,凑合着;,1;
8647,,,
8648,,,
8649,,,
8650,,,
8651,,,
8652,质量;,不错;,1;
8653,欧姆龙;,好;,1;
8654,,,
8655,,,
8656,速度;电脑;,容易;慢;,1;-1;
8657,,,
8658,质量;,好;,1;
8659,,,
8660,喷雾;效果;气味;,不错;好;清新;,1;1;1;
8661,山寨;,很大;,1;
8662,埃及;版型;,舒适;好;,1;1;
8663,,,
8664,跑步;美国;长袖;,大;大;大;,-1;-1;-1;
8665,京东;店;,健康;不;,1;1;
8666,,,
8667,油画笔;,好;,1;
8668,基础;皮肤;,一般;黏腻;,0;1;
8669,味道;,很大;,1;
8670,,,
8671,东西;,坏;,-1;
8672,毛;,粗糙;,-1;
8673,白泥;唇膏;,小;不涂;,-1;1;
8674,,,
8675,,,
8676,,,
8677,,,
8678,,,
8679,冷水;好气;味道;,很大;臭;方便;,1;-1;1;
8680,全棉;,舒适;,1;
8681,调节;,明显;,1;
8682,货;磨牙;,不小;好;,1;1;
8683,,,
8684,办公室;,健康;,1;
8685,百伽;说明书;椅子;小朋友;空间;整体;坐垫;铁艺;亮点;售价;,快;耐心;简单;复杂;大;不错;细腻;粗糙;蛮高;一般;,1;1;-1;-1;-1;1;1;-1;1;0;
8686,习惯;,不凉;,1;
8687,价格;水;,贵;小;,-1;-1;
8688,托儿;管用;速度;,偏;足;快;,-1;1;1;
8689,去污力;泡沫;,强;好;,-1;1;
8690,界面;无法;花;LINK;,友好;不通;好;详细;,1;1;1;1;
8691,颜色;拷贝;,漂亮;快;,1;1;
8692,个人;,好;,1;
8693,液晶显示;测量;精度高;型号;,清晰;快;不同;很小;,1;1;1;1;
8694,,,
8695,,,
8696,,,
8697,包装盒;厂家;,最好;快;,1;1;
8698,,,
8699,,,
8700,剃须刀;,容易;,1;
8701,书;,最强;,1;
8702,内容;,根本;,1;
8703,手机;,方便;,1;
8704,电话;感觉;评论;,大;暖和;仔细;,-1;1;1;
8705,,,
8706,评论;,便宜;,1;
8707,,,
8708,味道;柜子;牛津布;时候;,大;好;高大;快;,-1;1;1;1;
8709,国产;,贵;,-1;
8710,颜色;,好;,1;
8711,外包装;尿垫;档次;,完全;完全;薄;,1;1;-1;
8712,传输;,慢;,-1;
8713,孩子;,不乱;,1;
8714,,,
8715,亚马逊;,最;,1;
8716,乳;,很大;,1;
8717,,,
8718,,,
8719,房间;盒子;先验;橘黄色;,很;很轻;完全;重;,1;1;1;-1;
8720,美白;时候;,好;不错;,1;1;
8721,,,
8722,样式;质量;,不错;不错;,1;1;
8723,东东;,湿;,1;
8724,驱动;,不通;,1;
8725,商品;功能;,不错;遗憾;,1;-1;
8726,问题;水泵;水管;老化;,小;大;蛮好;容易;,-1;-1;1;1;
8727,商品质量;配件;发票;,差;全;慢;,-1;1;-1;
8728,发货;效率高;,快;温和;,1;1;
8729,,,
8730,腰围;牌子;离谱;,大;大;详细;,-1;-1;1;
8731,tlc;,慢;,-1;
8732,质量;手;,差;脏;,-1;-1;
8733,痘痘;,红;,1;
8734,牌子;,好;,1;
8735,门;,好;,1;
8736,尺寸;,大;,-1;
8737,,,
8738,性价比;,高;,1;
8739,,,
8740,牌子;猫;,快;仔细;,1;1;
8741,感觉;,神奇;,1;
8742,噪音;s15;,好;干净;,1;1;
8743,,,
8744,朋友;黑色;建议;,小;好;细致;,-1;1;1;
8745,品质;,不错;,1;
8746,香皂;,真伪;,1;
8747,品质;价格;,不错;不贵;,1;1;
8748,香港;,咸;,1;
8749,,,
8750,,,
8751,,,
8752,,,
8753,眼妆唇;,小;,-1;
8754,东西;,好;,1;
8755,,,
8756,外国人;,舒适;,1;
8757,,,
8758,卓越;,好;,1;
8759,评价;狗狗;,不同;连续;,1;1;
8760,盒子;,空;,-1;
8761,,,
8762,整体;毛;,不错;少;,1;1;
8763,,,
8764,,,
8765,发货;包装箱;,不错;完好;,1;1;
8766,膏体;,好;,1;
8767,,,
8768,外包装;,新;,1;
8769,速度;,快;,1;
8770,书;,差;,-1;
8771,东西;柜子;面板;,根本;宽;差;,1;1;-1;
8772,老前辈;,激活;,1;
8773,味道;,重;,-1;
8774,棕色;,不错;,1;
8775,,,
8776,,,
8777,灵魂;女人;,完美;丰盈;,1;1;
8778,信号;,差;,-1;
8779,,,
8780,表格;,完全;,1;
8781,肌;,不错;,1;
8782,,,
8783,外观;,快;,1;
8784,,,
8785,,,
8786,颜色;,漂亮;,1;
8787,补水;,一般;,0;
8788,酒店;,厚实;,1;
8789,M;信号;,稳定;不错;,1;1;
8790,晨光;,小;,-1;
8791,价格;,明显;,1;
8792,网站;,蛮好;,1;
8793,想象;树脂;崩子;,偏;小;很轻;,-1;-1;1;
8794,材质;,好;,1;
8795,,,
8796,牙齿;牙龈;,短;较大;,-1;1;
8797,正品;,容易;,1;
8798,,,
8799,质量;,好;,1;
8800,,,
8801,印刷;,好;,1;
8802,,,
8803,技巧;,确实;,1;
8804,很漂亮;地方;,遗憾;细致;,-1;1;
8805,,,
8806,边缘;,差;,-1;
8807,多乐士;厂商;,著名;完全;,1;1;
8808,,,
8809,牙膏;,好;,1;
8810,基本;盘子;槽;,大;小;简洁;,-1;-1;1;
8811,,,
8812,,,
8813,材质;,单薄;,-1;
8814,纸;,厚;,1;
8815,,,
8816,味道;涂抹;油腻;,持久;很淡;爽;,1;-1;1;
8817,,,
8818,品牌;,大;,-1;
8819,,,
8820,亚马逊;台湾;,厚;完全;,1;1;
8821,,,
8822,高牌;积木;孩子;毛刺;,小;确实;好;大;,-1;1;1;-1;
8823,刀具;新房;X;,配套;犹豫;犹豫;,1;-1;-1;
8824,蟑螂;德国;,完全;有效;,1;1;
8825,感觉;大片;颜色;酸;,容易;深;好;累;,1;-1;1;1;
8826,质量;,不错;,1;
8827,太小;身份证;,小;难;,-1;-1;
8828,信任;规则;味道;区别;码验;瑞吉;粮;,大;重;很大;旧;很大;大;直接;,-1;-1;1;-1;1;-1;1;
8829,奶粉;剂量;,完全;准确;,1;1;
8830,,,
8831,女儿;淘宝;支付宝;价格;质量;试验;水壶;水;塑料;,方便;漂亮;少;贵;不错;久;热;健康;不错;,1;1;1;-1;1;0;1;1;1;
8832,个人;效果;海飞丝;欧莱雅;,高;一般;好;有效;,1;0;1;1;
8833,,,
8834,想象;,好;,1;
8835,皮肤;外包装;眼膜;内;条码;塑料;,意外;大;裸;很大;直接;尴尬;,1;-1;1;1;1;-1;
8836,,,
8837,书;内容;,不错;不错;,1;1;
8838,性价比;,高;,1;
8839,,,
8840,东西;,好;,1;
8841,管给;,瘪;,-1;
8842,产品;,挺好用;,1;
8843,感觉;透气;附着力;,好;舒适;好;,1;1;1;
8844,,,
8845,,,
8846,秒杀;,不同;,1;
8847,,,
8848,粉红色;味道;功能;,完全;好;很沉;,1;1;-1;
8849,,,
8850,颜色;,确实;,1;
8851,,,
8852,,,
8853,节约;,漂亮;,1;
8854,,,
8855,,,
8856,,,
8857,东西;,好;,1;
8858,,,
8859,姐姐;,不;,1;
8860,照;,伤害;,1;
8861,,,
8862,速度;,一般;,0;
8863,颜色;质量;,大;好;,-1;1;
8864,明白;,很腥;,1;
8865,感觉;,一般;,0;
8866,货;,快;,1;
8867,质量;,不错;,1;
8868,,,
8869,,,
8870,,,
8871,质量;,费劲;,-1;
8872,都用;时候;,完全;坏;,1;-1;
8873,,,
8874,磨具;,粗糙;,-1;
8875,活性炭;分量;正品;,快;足;好;,1;1;1;
8876,老公;,不错;,1;
8877,妈妈;,不错;,1;
8878,电动;,好;,1;
8879,,,
8880,添加剂;,友好;,1;
8881,,,
8882,,,
8883,,,
8884,荧光笔;荧光;,确实;很;,1;1;
8885,设计;容量;层板;鞋子;,新颖;大;高低;不错;,1;-1;1;1;
8886,正品;,不;,1;
8887,有点;,宽松;,1;
8888,书;,不错;,1;
8889,内容;,不错;,1;
8890,效果;成本;,少;高;,1;1;
8891,,,
8892,口气;黑色;刺激性;,清新;安全;可乐;,1;1;1;
8893,样子;时间;,容易;长;,1;1;
8894,电信;,耐用;,1;
8895,漱口水;,干净;,1;
8896,G;,不爽;,-1;
8897,空调;味道;香味;,脏;浓;浓;,-1;1;1;
8898,,,
8899,,,
8900,说明书;都还没;,容易;坏;,1;-1;
8901,,,
8902,,,
8903,,,
8904,,,
8905,,,
8906,脱毛;人;,不错;大;,1;-1;
8907,时间;小时;,完全;大;,1;-1;
8908,颜色;亚马逊;价格;发货;,痛;好;低;快;,-1;1;-1;1;
8909,质量;,好;,1;
8910,,,
8911,朋友;,精致;,1;
8912,鞋;产地;,正合适;舒适;,1;1;
8913,有点;感觉;,紧;不错;,-1;1;
8914,感觉;温度;程序;,不小;固定;灵活;,1;1;1;
8915,TURBO;,清晰;,1;
8916,,,
8917,猫;老鼠;,老;硬;,-1;-1;
8918,,,
8919,,,
8920,同事;,不错;,1;
8921,外表;储存;文件;,一般;些小;太慢;,0;1;-1;
8922,架子;,安全;,1;
8923,视频;,好;,1;
8924,想象;,好;,1;
8925,伞;,小;,-1;
8926,物流;质量;,好;好;,1;1;
8927,多长时间;,差;,-1;
8928,,,
8929,物流;,旧;,-1;
8930,,,
8931,产后;小号;,大;好;,-1;1;
8932,质量;,很沉;,-1;
8933,微调;,固定;,1;
8934,图文;封皮;,挺乱;很薄;,1;-1;
8935,,,
8936,钥匙;优盘;,不易;大;,-1;-1;
8937,感觉;,干净;,1;
8938,,,
8939,牙刷;价格;,好;老;,1;-1;
8940,刚用;,好;,1;
8941,一分钱;,确实;,1;
8942,东西;价钱;味道;有点;插曲;,不错;薄;好;小;大;,1;-1;1;-1;-1;
8943,质量;,好;,1;
8944,烤箱;,厚重;,1;
8945,质量;,好;,1;
8946,脖子;,舒服;,1;
8947,猫咪;皇家;前;原;,欢乐;重新;重新;一般;,1;1;1;0;
8948,版;,一般;,0;
8949,支架;,稳;,1;
8950,颜值;声音;,高;好;,1;1;
8951,Presonus;音响效果;专业人士;毒;,确实;惊人;强悍;清澈;,1;-1;1;1;
8952,皮肤;,些小;,1;
8953,,,
8954,评论;,糟烂;,1;
8955,质量;,差;,-1;
8956,小;,不错;,1;
8957,,,
8958,价格公道;生产日期;,不错;新;,1;1;
8959,薄膜;整体;,松动;软软;,-1;1;
8960,,,
8961,精华;,少;,1;
8962,越南;,单薄;,-1;
8963,日用品;,方便;,1;
8964,,,
8965,书;,好;,1;
8966,,,
8967,宝贝;音质;声音;不输给;,不错;好;很大;大;,1;1;1;-1;
8968,,,
8969,质量;,好;,1;
8970,公司;,大;,-1;
8971,着色;,好;,1;
8972,一分钱;,很棒;,1;
8973,软件;,好;,1;
8974,,,
8975,柠檬;,贵;,-1;
8976,工艺;,简陋;,-1;
8977,,,
8978,气味;,怪异;,-1;
8979,牌子;,不错;,1;
8980,,,
8981,,,
8982,味道;,香;,1;
8983,东西;,残;,-1;
8984,能裝;,大;,-1;
8985,,,
8986,,,
8987,印字;方面;,清楚;不错;,1;1;
8988,专卖店;小朋友;,好;坏;,1;-1;
8989,正品;,便宜;,1;
8990,时候;,差;,-1;
8991,电子书;,好;,1;
8992,木板;,薄;,-1;
8993,,,
8994,普通;超市货架;,一般;根本;,0;1;
8995,,,
8996,,,
8997,,,
8998,,,
8999,联系;,坏;,-1;
9000,,,
9001,,,
9002,蚊帐;,好;,1;
9003,成分;,全;,1;
9004,麦片;性;,不错;大;,1;-1;
9005,,,
9006,太小;,一般;,0;
9007,坑;,个烂;,1;
9008,衣服;,整洁;,1;
9009,,,
9010,国税;,不错;,1;
9011,彩;笔;,不错;少;,1;1;
9012,异味;,重;,-1;
9013,老公;,舒服;,1;
9014,,,
9015,人份;口感;,完全;很棒;,1;1;
9016,颜色;套装;,淡;美好;,-1;1;
9017,亮圈;,不错;,1;
9018,,,
9019,猫猫;,新;,1;
9020,水;,阴湿;,1;
9021,,,
9022,感觉;,软;,-1;
9023,克数;,合适;,1;
9024,发货;货;地区;,快;好;热;,1;1;1;
9025,,,
9026,,,
9027,,,
9028,瓶子;,简;,1;
9029,发货;,快;,1;
9030,puls;,完整;,1;
9031,,,
9032,材质;不透气;,好;很小;,1;1;
9033,太假;,好;,1;
9034,中文;热水;,冷;复杂;,-1;-1;
9035,书;,粗糙;,-1;
9036,购物;,好;,1;
9037,下单;,不错;,1;
9038,面板;,小;,-1;
9039,,,
9040,印刷;,根本;,1;
9041,,,
9042,前人;吊牌;鞋产;亚马逊;,小;确实;不错;好;,-1;1;1;1;
9043,书;数码;,具体;贵;,1;-1;
9044,,,
9045,,,
9046,,,
9047,耳朵;,舒服;,1;
9048,三联;游记;平原君;出版社;随文;功课;缎面;,新;敏感;小;严谨;精美;小;精美;,1;1;-1;1;1;-1;1;
9049,狗狗;假货;商品;,痒;贵;混乱;,-1;-1;-1;
9050,,,
9051,书;作品;编辑;套数;前半部;,不错;好;不错;最差;好;,1;1;1;-1;1;
9052,,,
9053,泰国;品牌;,好;差;,1;-1;
9054,剃须;,方便;,1;
9055,,,
9056,公司;态度;,好;不错;,1;1;
9057,时;阳台;速度;延时;平躺;,低;高;快;快;舒服;,-1;1;1;1;1;
9058,,,
9059,颜色;,久;,0;
9060,亚马逊;,安全;,1;
9061,用户;K;,模糊;较高;,-1;1;
9062,塑料袋;影响;,凹;薄;,1;-1;
9063,,,
9064,洗面奶;有点;力;脸;,细腻;难;强;粗糙;,1;-1;-1;-1;
9065,,,
9066,调节;布料;,偏;不错;,-1;1;
9067,牙线;线;,棒;一般;,1;0;
9068,效果;,好;,1;
9069,CSS2;书;打印纸;,重要;一般;薄;,1;0;-1;
9070,双;尺码;气味;,胖;好;轻;,1;1;-1;
9071,,,
9072,走时;,明显;,1;
9073,,,
9074,,,
9075,传票;,舒服;,1;
9076,三联;专栏;,俏;不错;,1;1;
9077,兰蔻;,新;,1;
9078,盒子;,贵;,-1;
9079,澡;拖把;,不错;方便;,1;1;
9080,个人;皮;,敏感;确实;,1;1;
9081,东西;,不错;,1;
9082,日本;感觉;味道;大家;,淡;完全;淡;慎重;,-1;1;-1;-1;
9083,,,
9084,,,
9085,,,
9086,,,
9087,感觉;,舒服;,1;
9088,试用;设计;,一般;少;,0;1;
9089,,,
9090,,,
9091,,,
9092,,,
9093,,,
9094,质量;外套;,差;暖和;,-1;1;
9095,,,
9096,,,
9097,发货;质量;,慢;不错;,-1;1;
9098,,,
9099,,,
9100,质量;美亚;,厉害;直接;,-1;1;
9101,,,
9102,用料;,较薄;,1;
9103,效果;,好;,1;
9104,,,
9105,缺点;面板;,小;大;,-1;-1;
9106,,,
9107,质量;,不错;,1;
9108,,,
9109,,,
9110,音箱;客服;整体;,连续;干净;不错;,1;1;1;
9111,宝宝;味;日本;日本产;,高;小;不错;很软;,1;-1;1;1;
9112,,,
9113,样子;,一般;,0;
9114,,,
9115,,,
9116,山东;夹片;,浅;差;,-1;-1;
9117,迟子建;,很大;,1;
9118,速度;外壳;,好;软;,1;-1;
9119,想象;长柄;材质;,最大;不错;软;,1;1;-1;
9120,图片;,白;,-1;
9121,,,
9122,,,
9123,时候;,坏;,-1;
9124,货是;商品;,完全;根本;,1;1;
9125,感觉;,清爽;,1;
9126,味道;,大;,-1;
9127,,,
9128,感觉;,确实;,1;
9129,香味;黑色;,方便;健康;,1;1;
9130,洗衣;,很大;,1;
9131,亚马逊;口子;,长;全开;,1;1;
9132,,,
9133,质量;,好;,1;
9134,,,
9135,设计;,巧妙;,1;
9136,,,
9137,老婆;关键在于;,大;好;,-1;1;
9138,质量;,差;,-1;
9139,DVD;,一般;,0;
9140,,,
9141,文件夹;,小;,-1;
9142,,,
9143,箱子;,好;,1;
9144,,,
9145,东西;,好;,1;
9146,,,
9147,,,
9148,,,
9149,,,
9150,,,
9151,,,
9152,真皮;化学品;,大;快;,-1;1;
9153,信赖;,重新;,1;
9154,,,
9155,一流;有点;,舒服;硬;,1;-1;
9156,内容;,好;,1;
9157,物流;类型;,根本;麻烦;,1;-1;
9158,,,
9159,,,
9160,,,
9161,椅子;,好;,1;
9162,特价;,怡丽;,1;
9163,香味;,不错;,1;
9164,机关;,根本;,1;
9165,衣服;质地;,合适;一般;,1;0;
9166,设计;书写;,强;高大;,-1;1;
9167,话机;功能;底座;,清晰;响亮;最;,1;1;1;
9168,颜色;,糊;,1;
9169,面膜;,少;,1;
9170,评价;,好;,1;
9171,价格合理;,快;,1;
9172,速度;U盘;加密;,快;慢;好;,1;-1;1;
9173,,,
9174,大腿;,小;,-1;
9175,绑带;,挺紧;,1;
9176,味道;,强烈;,1;
9177,伞杆;规矩;话;天堂伞;,遗憾;好;坏;不错;,-1;1;-1;1;
9178,,,
9179,盖子;保温;,差;一般;,-1;0;
9180,板子;,挺好用;,1;
9181,,,
9182,,,
9183,,,
9184,,,
9185,泡沫;蛋白;灼痛;水;,丰富;高;卫生;重;,1;1;1;-1;
9186,牌子;,很棒;,1;
9187,,,
9188,,,
9189,,,
9190,评论;,具体;,1;
9191,牌子;,好;,1;
9192,内胆;气味;,明显;直接;,1;1;
9193,毯子;有点;东西;,小;薄;不错;,-1;-1;1;
9194,人;小时;,长;舒服;,1;1;
9195,,,
9196,音质;,不错;,1;
9197,美国;,很大;,1;
9198,小玩意儿;,不错;,1;
9199,,,
9200,教师节;,合适;,1;
9201,效果;,大;,-1;
9202,质量;餐厅;,不错;麻烦;,1;-1;
9203,底板;,薄;,-1;
9204,时候;,麻烦;,-1;
9205,,,
9206,瓶底;,严重;,-1;
9207,刷毛;普通;牙刷;,硬;硬;软;,-1;-1;-1;
9208,哥哥;,穷;,-1;
9209,星;,根本;,1;
9210,价格;,好;,1;
9211,真货;,慎重;,-1;
9212,书;,厚;,1;
9213,,,
9214,,,
9215,,,
9216,烟味;时间;,不错;一般;,1;0;
9217,质量;,好;,1;
9218,塑料膜;,差;,-1;
9219,豆豆;,洁;,1;
9220,评价;,不错;,1;
9221,,,
9222,质量;,好;,1;
9223,商品;区别;优点;牙床;产品;,平常;高;强;脏;直接;,1;1;-1;-1;1;
9224,,,
9225,贝亲;,宽;,1;
9226,产品;尺寸;,很软;大;,1;-1;
9227,,,
9228,产品;网速;,不错;快;,1;1;
9229,质量;用料;亮度;,好;很足;耐心;,1;1;1;
9230,粉;,方便;,1;
9231,大;天气;,厚实;暖和;,1;1;
9232,,,
9233,有点;,挺烂;,1;
9234,陈正雷;陈式;内容;拳法;,不愧;遗憾;完全;足;,1;-1;1;1;
9235,透气;发货;,不错;快;,1;1;
9236,外壳;,有假;,1;
9237,,,
9238,,,
9239,刷毛;,偏软;,-1;
9240,,,
9241,,,
9242,专柜;正品;膏体;块状;线条;,根本;稠;偏;清晰;模糊;,1;1;-1;1;-1;
9243,质量;,不错;,1;
9244,日语;,全;,1;
9245,水份;,浓;,1;
9246,,,
9247,盒子;影响;,完全;好;,1;1;
9248,,,
9249,边角;,麻烦;,-1;
9250,感觉;,迟钝;,-1;
9251,箱子;,薄;,-1;
9252,顺子;产品;大象;,残;根本;宽;,-1;1;1;
9253,,,
9254,,,
9255,,,
9256,房顶;塑料;,别扭;固定;,-1;1;
9257,质量;,好;,1;
9258,化纤;,一般;,0;
9259,棉质;商标;,好;方便;,1;1;
9260,,,
9261,,,
9262,,,
9263,妙;小猫;,合适;完全;,1;1;
9264,味道;,大;,-1;
9265,质量;尺码;亚马逊;,好;偏大;准确;,1;-1;1;
9266,东西;脚;,不错;短;,1;-1;
9267,不值;针眼;,薄;稀;,-1;1;
9268,,,
9269,,,
9270,发货;前掌;,快;遗憾;,1;-1;
9271,保鲜盒;,大;,-1;
9272,,,
9273,,,
9274,老婆;,很小;,1;
9275,,,
9276,东西;,方便;,1;
9277,二维码;,便宜;,1;
